Maturity Date,EURUSD,EURSEK,EURJPY,EURCHF,EURMXN,EURGBP,EURCAD,EURNOK,EURAUD,EURNZD,EURZAR,EURSGD,EURTHB,EURDKK,EURSAR,EURPLN,EURHKD,EURCNY,EURBRL,EURHUF,EURINR,EURPKR,EURRUB,EURTRY,EURARS,EURCLP,EURCOP,EURCZK,EUREGP,EURJOD,EURKRW,EURKZT,EURPEN,EURUAH,EURUYU,EURAED,EURHRK,EURBYR,EURIDR,EURKES,EURMYR,EURNGN,EURPHP,EURTTD,EURTWD,EURVND,EUREUR
23/02/2017,1.0554,9.47664768,119.550435,1.06664001,20.9649933,0.84859693,1.38795654,8.82810438,1.37189653,1.46461282,13.6959258,1.49307438,36.939,7.4331822,3.95769723,4.29721941,8.1893763,7.24347405,3.2337456,307.91295,70.537659,110.65869,61.15451976,3.78234252,16.427301,678.25281,"3,051.69",27.0203508,16.706982,0.74780367,"1,199.14",329.923317,3.4226622,28.432476,29.915313,3.87616758,7.44579423,"21,213.54","14,095.39",109.365825,4.6960023,332.3533755,52.9911063,7.102842,32.4604101,"24,097.42",1
24/02/2017,1.0591,9.51855534,119.4929575,1.06540165,20.89080046,0.84336678,1.38757987,8.82897533,1.37295826,1.46547668,13.68505474,1.48877687,37.0314315,7.4327638,3.97173091,4.30185238,8.21877487,7.25975982,3.24264647,308.6482175,70.631379,111.0201575,61.31542949,3.78109291,16.4213455,679.4391275,"3,039.03",27.0187001,16.977373,0.75143145,"1,198.00",329.9890825,3.43730905,28.5056765,29.9884165,3.88986248,7.43080447,"21,287.91","14,119.39",109.61685,4.7055813,322.70777,53.19806345,7.1330385,32.5641477,"24,164.43",1
27/02/2017,1.0568,9.54057904,118.514836,1.06493736,20.9640058,0.85129692,1.38451368,8.84367228,1.37398427,1.46614872,13.71504472,1.48554376,36.8352924,7.43416528,3.9632642,4.31422748,8.2015606,7.25144456,3.2877048,308.670144,70.509696,110.77906,61.357808,3.79824488,16.35398,683.4854,"3,053.62",27.0266032,16.813688,0.7497996,"1,197.47",330.59346,3.438563,28.45434,29.891588,3.88130936,7.42782448,"21,241.68","14,105.11",109.27312,4.692192,333.9488,53.138546,7.101696,32.433192,"24,076.02",1
28/02/2017,1.0598,9.59140196,119.105623,1.06695365,21.100618,0.85254605,1.39655145,8.86331936,1.38039726,1.47337689,13.76134403,1.48679342,36.9578755,7.43322524,3.97451495,4.31386291,8.22590265,7.26588282,3.2949182,307.60695,70.725753,111.093535,61.41535701,3.82073797,16.400405,685.1607,"3,064.94",27.0190711,16.824325,0.75039139,"1,197.00",331.425955,3.4454098,28.683487,29.934051,3.89222148,7.42744933,"21,301.98","14,135.08",109.31837,4.7113409,334.8968,53.2560098,7.127155,32.5067155,"24,115.75",1
1/03/2017,1.0544,9.563408,119.785112,1.06457496,21.22122344,0.85324702,1.40488256,8.86718768,1.37938252,1.48131498,13.849544,1.48707304,36.9045272,7.43373088,3.95436904,4.30611688,8.1850436,7.24652216,3.2786568,308.158944,70.497184,110.55384,61.5437464,3.84265536,16.31684,685.6236,"3,087.34",27.0200544,16.6068,0.7470424,"1,199.11",330.955072,3.442616,28.67968,29.76044,3.87244216,7.43352,"21,193.44","14,085.20",108.55048,4.6910256,333.1904,53.031048,7.09084,32.459704,"24,035.05",1
2/03/2017,1.05265,9.53785112,120.1652608,1.06438705,20.87694429,0.85755601,1.40602461,8.87457636,1.37529396,1.47709254,13.72750339,1.48602601,36.83485513,7.43328797,3.94770066,4.28365391,8.17130089,7.23970564,3.25374115,307.436959,70.25912425,110.2650875,61.53823479,3.87101511,16.2634425,685.5383125,"3,088.21",27.01889387,16.8950325,0.74580253,"1,202.45",331.8268595,3.43111268,28.611027,29.65841375,3.86601502,7.42249831,"21,158.27","14,064.46",108.3718965,4.6842925,332.6374,52.97724288,7.073808,32.43530445,"24,021.47",1
3/03/2017,1.05215,9.55204899,120.1397478,1.06482841,21.0303742,0.85795246,1.4084606,8.91434088,1.39136472,1.49431899,13.81735988,1.48779271,36.87838358,7.43338714,3.94608858,4.2976645,8.1682087,7.25378514,3.32111148,309.7476993,70.33096675,110.2495378,61.9590092,3.92767595,16.20837075,689.5001988,"3,121.94",27.0213163,17.04483,0.74544828,"1,215.73",334.2943588,3.4552606,28.43435375,29.64432625,3.86449434,7.41949876,"21,148.22","14,073.03",108.3204207,4.68732825,332.4794,53.01257775,7.070448,32.59876345,"24,033.74",1
6/03/2017,1.06005,9.52698737,120.5647868,1.06948445,20.73828818,0.86281133,1.41961896,8.93908364,1.39700843,1.51025787,13.85623157,1.49514752,37.14150188,7.43349462,3.97545251,4.30215992,8.23054622,7.30708366,3.30290379,308.9515725,70.76098763,111.0773393,61.91222025,3.95091236,16.36187175,696.6383588,"3,153.65",27.02173455,17.42192175,0.75237049,"1,226.43",335.1719093,3.476964,28.7379555,29.83510725,3.89324564,7.41515576,"21,307.01","14,158.56",108.76113,4.71881258,334.9758,53.405319,7.123536,32.83027853,"24,174.44",1
7/03/2017,1.05835,9.54367113,120.5936908,1.07126187,20.73889743,0.86586763,1.418189,8.98771987,1.3906445,1.51203657,13.73981721,1.49301435,37.12215543,7.43332122,3.96934168,4.3074845,8.21861692,7.29975746,3.32173731,309.9377975,70.52976694,110.9521223,61.69651325,3.92351512,16.37320368,700.3260703,"3,129.59",27.02073385,17.886115,0.75121683,"1,214.99",333.2479563,3.48673408,28.57015825,29.74492675,3.88726663,7.41067254,"21,272.84","14,127.38",108.6396275,4.70648245,323.325925,53.26728468,7.112112,32.71677355,"24,135.67",1
8/03/2017,1.0568,9.52620656,120.168728,1.07096112,20.55771904,0.86587464,1.41701028,8.93915416,1.39135014,1.5157774,13.6810686,1.49072208,37.2104564,7.4330028,3.9635284,4.3040822,8.20758436,7.29498472,3.29684612,310.149664,70.419868,110.75264,61.442352,3.8847968,16.4512056,696.336088,"3,125.01",27.0202624,18.57326,0.7492712,"1,210.51",333.098076,3.466304,28.496612,29.954996,3.88141504,7.40779812,"21,241.68","14,096.66",108.42768,4.7022316,332.794246,53.13062,7.112264,32.6265864,"24,095.04",1
9/03/2017,1.05365,9.54153831,120.5902425,1.07003426,20.72845645,0.86648849,1.42168995,8.99954075,1.40131666,1.52747173,13.85233655,1.49518203,37.23335688,7.43307929,3.95155628,4.30805875,8.18359418,7.28435659,3.33243154,311.1533815,70.341674,110.4488613,61.94824542,3.94581389,16.46328125,698.8333625,"3,157.00",27.0198006,18.5969225,0.74782809,"1,218.59",334.0386595,3.4728304,28.41167225,29.82356325,3.86995109,7.42675739,"21,178.37","14,088.88",108.0518075,4.69875217,322.314696,53.082887,7.0910645,32.66841825,"24,025.85",1
10/03/2017,1.0588,9.5752578,122.201402,1.0722997,21.00230386,0.87086692,1.42953882,9.10875052,1.4072302,1.5318287,14.08076944,1.50254308,37.460344,7.43372892,3.97097646,4.32525094,8.22137024,7.3128669,3.38069546,311.747778,70.606078,110.994004,62.73437646,3.9797645,16.4495168,704.6314,"3,174.44",27.0184584,18.58194,0.7512186,"1,225.77",336.59252,3.48943422,28.444662,29.948158,3.88886652,7.4280114,"21,281.88","14,179.98",108.57994,4.7164246,324.04574,53.31058,7.125724,32.910151,"24,140.64",1
13/03/2017,1.07075,9.60066573,122.6597663,1.07920893,20.96448194,0.87687331,1.43919508,9.16444217,1.41157471,1.54109096,14.02259554,1.50954335,37.77873688,7.4335748,4.01558019,4.33701934,8.31432021,7.3800373,3.36161963,312.87315,71.26376625,112.2467225,63.3884,4.00867385,16.56396713,710.8762788,"3,192.44",27.0278715,19.22531625,0.75996481,"1,225.21",340.7394188,3.51580763,28.6425625,30.40394625,3.9326506,7.42051165,"21,522.08","14,296.12",109.9124875,4.75948375,338.357,53.83463313,7.2061475,33.08724575,"24,418.45",1
14/03/2017,1.0638,9.52707366,122.427423,1.07379972,20.8632456,0.8771438,1.43155566,9.12203181,1.40854022,1.53883987,13.99072527,1.50543657,37.5739479,7.43415354,3.9897819,4.33110213,8.26327926,7.34734746,3.3541614,312.289128,70.402284,111.518154,62.65952208,3.99270735,16.504857,709.070571,"3,174.43",27.02052,19.190952,0.7542342,"1,222.64",338.538393,3.4876683,28.632177,30.164049,3.90744378,7.42936644,"21,382.38","14,218.22",109.25226,4.7317824,330.04395,53.572968,7.159374,32.9272695,"24,259.96",1
15/03/2017,1.0627,9.5164785,121.849182,1.07146727,20.87833555,0.86921315,1.43034106,9.13295007,1.40179396,1.53049615,13.95463251,1.50106375,37.45539285,7.43379904,3.98544381,4.31960983,8.25627571,7.32992011,3.3634455,311.243576,69.6440445,111.402841,62.83564441,3.97959896,16.5196715,711.37138,"3,182.31",27.01861615,19.288005,0.75398565,"1,215.36",339.1341375,3.485656,28.5813165,30.0797235,3.90319083,7.42582879,"21,360.27","14,205.64",109.298695,4.72742095,329.702675,53.43308735,7.151971,32.7789815,"24,258.78",1
16/03/2017,1.0734,9.51719376,121.567917,1.07200458,20.61276855,0.87378404,1.427622,9.11971374,1.39438815,1.53211533,13.73082546,1.50683892,37.6017387,7.43356335,4.02551835,4.31463864,8.33350191,7.37195019,3.3312969,309.992553,70.1601075,112.524522,62.76953382,3.9511854,16.696737,715.4211,"3,188.05",27.0180147,19.64322,0.76184565,"1,215.10",341.040648,3.4955271,28.847625,30.350385,3.94249086,7.42878672,"21,575.34","14,317.55",110.5602,4.7621391,328.08471,53.8927305,7.223982,32.8921962,"24,452.05",1
17/03/2017,1.07785,9.49973876,122.1473513,1.07380806,20.72872617,0.87155333,1.43553452,9.15752139,1.40180778,1.54121684,13.73574315,1.51130738,37.66816288,7.43452427,4.04220696,4.30525626,8.36880465,7.41550022,3.36370039,309.9142105,70.64767825,112.9910155,62.29191559,3.88812831,16.7605675,713.579814,"3,150.51",27.02062165,19.56836675,0.76473457,"1,219.65",339.3233478,3.50678498,29.2205135,30.44387325,3.95888916,7.42250624,"21,664.79","14,379.06",111.040107,4.78727078,334.4029625,54.05471643,7.2539305,32.960653,"24,557.20",1
20/03/2017,1.07695,9.48006777,121.3561108,1.07301913,20.55278304,0.86854309,1.43455125,9.09495045,1.39420027,1.52856433,13.65992611,1.5056838,37.36747263,7.43461663,4.03883174,4.28706871,8.3637014,7.42212401,3.32966016,308.6431005,70.45945375,112.8966685,61.71892755,3.91503634,16.75464963,713.0109018,"3,139.31",27.02013703,19.6758765,0.76409603,"1,206.12",339.9231133,3.5087031,28.969955,30.37537475,3.95552966,7.41318532,"21,646.70","14,344.97",111.033545,4.77142698,340.3162,53.98158027,7.2478735,32.81520498,"24,546.38",1
21/03/2017,1.0772,9.48054492,121.37351,1.07434542,20.51398136,0.8707461,1.43790042,9.10702582,1.39633158,1.53011364,13.631966,1.5064642,37.424621,7.43472668,4.0397693,4.2692129,8.36564292,7.42007676,3.309697,308.531624,70.335774,112.928262,61.67977182,3.9043114,16.8355588,711.092036,"3,137.72",27.0183304,19.707374,0.7642734,"1,205.82",339.996636,3.49863788,28.963215,30.360882,3.95650174,7.40618088,"21,651.72","14,345.07",111.00546,4.7687644,330.1618,54.0280432,7.249556,32.7436484,"24,549.39",1
22/03/2017,1.08135,9.51490679,120.5110508,1.07367242,20.7143406,0.86556472,1.44511614,9.15806129,1.40965976,1.53557228,13.72827893,1.51340339,37.45850468,7.43611955,4.05533284,4.28090245,8.39857511,7.42595485,3.33947914,308.7794925,70.77706088,113.3579205,62.44336676,3.92243492,16.89609375,712.60965,"3,147.92",27.01969245,19.5183675,0.76721783,"1,213.17",341.3065005,3.50627738,29.304585,30.45622275,3.97158228,7.40486853,"21,735.14","14,411.15",111.487185,4.78551443,340.5252251,54.34973235,7.2774855,32.97306488,"24,623.42",1
23/03/2017,1.08015,9.49711086,120.0964778,1.07102273,20.51015824,0.86339475,1.43908384,9.14287567,1.40974941,1.53147597,13.53768197,1.51096783,37.44393983,7.43818294,4.05083254,4.28166059,8.38979509,7.4206305,3.33361294,308.6096565,70.66611338,113.1457125,62.2771284,3.90198787,16.87734375,714.6002363,"3,155.50",27.0210324,19.766745,0.76636643,"1,210.93",340.9277445,3.50379057,29.25586275,30.40082175,3.96728294,7.41090915,"21,711.02","14,391.92",111.0934275,4.78128398,331.60605,54.35908882,7.2694095,32.91325065,"24,622.02",1
24/03/2017,1.07645,9.52308404,119.8680898,1.07133686,20.40895378,0.86285119,1.43905218,9.15908247,1.41433452,1.53844505,13.44033941,1.50859085,37.32644198,7.43687012,4.03684897,4.26742456,8.36067951,7.40823655,3.37999918,309.2694673,70.464417,112.7742843,61.86029833,3.90988169,16.79961693,713.6486743,"3,142.27",27.02050968,19.505274,0.76320305,"1,208.12",340.3573433,3.4920038,29.1825595,30.27515625,3.95358556,7.41948545,"21,636.65","14,350.15",110.9281725,4.7686735,330.68544,54.16104353,7.2445085,32.78705233,"24,529.60",1
27/03/2017,1.08475,9.52508127,119.6099588,1.07146181,20.37241856,0.86575681,1.44651413,9.17242905,1.42141126,1.53788899,13.394493,1.51235845,37.37560363,7.43785956,4.06792098,4.26773193,8.42519901,7.43362904,3.37118605,310.7754513,70.60095375,113.6275625,61.76056668,3.89956778,16.9221,715.89161,"3,143.48",27.0211225,19.5797375,0.76963013,"1,207.92",343.0359163,3.51621713,29.42384375,30.48689875,3.98434099,7.44767655,"21,803.48","14,438.02",111.5665375,4.785917,342.781,54.3568225,7.3003675,32.79958575,"24,705.18",1
28/03/2017,1.08615,9.53683146,120.193359,1.07034652,20.49863741,0.8652858,1.45375747,9.21978428,1.42698548,1.54414274,13.97744712,1.51371295,37.37713688,7.43925858,4.07322542,4.24516297,8.43683305,7.45544222,3.3960109,308.922783,70.59431925,113.8556738,61.68120943,3.92176181,16.94339693,722.0996738,"3,174.82",27.0190674,19.6050075,0.77062343,"1,207.29",341.8439895,3.52558859,29.46181875,30.89553675,3.98932034,7.43784658,"21,831.62","14,457.20",111.65622,4.79806763,332.904975,54.46444868,7.3097895,32.77620548,"24,737.07",1
29/03/2017,1.0804,9.54868324,120.05945,1.07245906,20.557311,0.87167695,1.44643952,9.21332708,1.41450642,1.54353882,14.08879414,1.50942684,37.284604,7.43995852,4.0517701,4.24105618,8.39211504,7.42656156,3.392456,309.91274,70.17198,113.263734,61.61596828,3.94659316,16.8385742,719.287104,"3,141.18",27.0218844,19.50122,0.7660036,"1,203.62",340.46105,3.50551986,29.311252,30.731978,3.96820116,7.435853,"21,716.04","14,388.23",111.2812,4.7775288,330.81848,54.252286,7.271092,32.663193,"24,606.11",1
30/03/2017,1.07595,9.5522841,119.5864628,1.07261456,20.14285995,0.86498111,1.43483312,9.15429019,1.4051848,1.53247401,13.99052405,1.5020262,37.12081298,7.44094741,4.03497389,4.22746135,8.36158403,7.40334296,3.36072983,309.7552455,69.87488287,112.75956,61.00582702,3.92624915,16.58576925,712.92447,"3,097.93",27.01979438,19.4208975,0.76284855,"1,203.56",339.1340603,3.48930585,29.06678925,30.62691675,3.95185676,7.43250121,"21,626.60","14,329.50",110.9573438,4.755699,330.424245,54.0019305,7.24733021,32.6249559,"24,499.38",1
31/03/2017,1.06785,9.5487147,119.4443618,1.06923821,19.94423445,0.85578618,1.42440512,9.16460906,1.39688665,1.52822898,14.35857806,1.49210681,36.76340588,7.43821596,4.00470446,4.21368271,8.2978886,7.35369563,3.36271304,308.6406855,69.239394,111.9427155,59.93895443,3.89327431,16.46784878,708.134049,"3,082.62",27.16663793,19.477584,0.75710565,"1,194.34",335.1447225,3.46634789,28.79457525,30.62059875,3.92226644,7.44558413,"21,463.79","14,228.03",109.98855,4.7284398,326.7087075,53.63276625,7.1866305,32.43380805,"24,301.60",1
3/04/2017,1.06745,9.5527168,118.9619653,1.0689978,19.94530325,0.85099853,1.42248387,9.16005531,1.40416996,1.52645503,14.31962826,1.49053381,36.61940598,7.43713764,4.00320436,4.23089145,8.29536744,7.33962608,3.333166,308.70654,69.27216775,111.9061208,60.04053992,3.87334907,16.41791473,704.3835688,"3,067.46",27.02089558,19.3955665,0.75682205,"1,190.15",334.816367,3.46873215,28.8958715,30.57710525,3.9208506,7.44412944,"21,455.75","14,220.04",110.054095,4.72399998,337.3142,53.54382572,7.1839385,32.38109575,"24,311.17",1
4/04/2017,1.06635,9.55886803,117.8156798,1.06842938,19.98606488,0.85709119,1.42853578,9.16527825,1.40762986,1.52684708,14.85244271,1.48979759,36.70963193,7.4376313,3.99918572,4.23895452,8.28607268,7.3300899,3.32141366,308.644344,69.29675475,111.7641435,60.0013818,3.88801874,16.41006015,702.0048638,"3,059.78",27.0511668,19.35958425,0.75604215,"1,194.26",333.4209863,3.46238513,28.79145,30.43896075,3.91659692,7.4388576,"21,433.64","14,207.51",110.04732,4.72419709,326.08983,53.48864918,7.1765355,32.43730065,"24,200.81",1
5/04/2017,1.0673,9.60100388,118.1767925,1.06980816,20.03028593,0.85782029,1.43023537,9.16501183,1.40786176,1.52963096,14.46447652,1.49267242,36.85973915,7.43641275,4.00274856,4.24844102,8.2930811,7.34163651,3.3054281,309.751806,69.406519,111.85304,59.800819,3.91571024,16.41027115,704.674152,"3,059.64",27.0432474,19.2114,0.75682243,"1,199.68",332.8748605,3.46947211,28.9611855,30.4127135,3.92013954,7.4401483,"21,452.73","14,223.37",110.305455,4.728139,326.27361,53.546441,7.182929,32.435247,"24,241.05",1
6/04/2017,1.06705,9.58883141,117.8396668,1.07073132,20.14643753,0.85456293,1.4340085,9.18495299,1.41424785,1.52927266,14.74188263,1.4960041,36.85110528,7.4353111,4.00175761,4.23912289,8.29119191,7.35202785,3.33074322,310.4155155,69.32090325,111.720135,60.20669568,3.96910588,16.42723475,702.1349058,"3,051.76",27.02304125,19.2069,0.75653845,"1,208.59",333.9669096,3.46524488,28.8850435,30.45894225,3.9192213,7.44784894,"21,447.71","14,227.51",110.226265,4.7334338,326.2505375,53.53443202,7.1812465,32.55036025,"24,211.36",1
7/04/2017,1.06535,9.59976232,117.7478088,1.06993101,20.02724831,0.85405644,1.427569,9.16669754,1.41546536,1.52672686,14.68600955,1.49388704,36.86910013,7.43507765,3.99543537,4.23348783,8.27814237,7.34569479,3.34834178,310.6613868,68.61386675,111.6593335,60.61708331,3.97796363,16.41651083,699.3117203,"3,042.25",26.6188351,19.2295675,0.75533315,"1,208.75",333.6516398,3.46313325,28.7964105,30.44237625,3.91308382,7.44919354,"21,413.54","14,198.98",110.15719,4.72642528,325.6242275,53.45393625,7.1698055,32.6018407,"24,140.83",1
10/04/2017,1.0592,9.60885056,118.02136,1.06841504,19.7628184,0.85481398,1.4209168,9.171348,1.41377469,1.5252358,14.63528416,1.48992368,36.690688,7.4361136,3.97237072,4.2227656,8.22956032,7.3172184,3.33240208,309.794816,68.26544,111.041232,60.8690464,3.9396944,16.2518352,695.274768,"3,031.89",26.556792,19.0656,0.7515024,"1,209.55",331.71496,3.44112896,28.556032,30.16072,3.89049456,7.44813552,"21,289.92","14,105.90",109.52128,4.7023184,323.74448,52.652832,7.128416,32.4782496,"24,017.36",1
11/04/2017,1.0587,9.61553688,117.1927965,1.06801656,19.83146253,0.8524841,1.4101884,9.13774557,1.41122367,1.52265209,14.72164698,1.48810872,36.64954725,7.43450901,3.97060142,4.23601751,8.22795173,7.31302319,3.31717178,311.109582,68.3549655,110.95176,60.49438268,3.9447162,16.102827,690.537075,"3,032.25",26.6040723,19.109535,0.75114765,"1,213.53",329.6738865,3.4365402,28.4737365,30.1253085,3.88871097,7.43652054,"21,279.87","14,065.89",109.46958,4.69586385,333.4905,52.55439735,7.125051,32.4650355,"23,984.85",1
12/04/2017,1.0612,9.59627242,116.22793,1.0688937,19.9386215,0.84970774,1.41516326,9.11629166,1.41559394,1.527346,14.63755608,1.48769628,36.640583,7.43667736,3.97981836,4.24968152,8.2471158,7.32291672,3.33041702,311.976882,68.670252,111.250902,60.4501968,3.92399924,16.185953,694.74111,"3,053.56",26.6674254,19.1016,0.7529214,"1,213.32",331.131542,3.4528795,28.54628,30.196446,3.89784066,7.42983262,"21,330.12","14,100.70",109.685632,4.7016466,334.278,52.601031,7.141876,32.485985,"24,059.00",1
13/04/2017,1.06705,9.55052432,116.3884788,1.0691841,19.797939,0.84942684,1.41202727,9.11143324,1.40521499,1.52413941,14.33843102,1.48794787,36.80522213,7.43755191,4.00181097,4.24925986,8.29364613,7.33404806,3.3345846,312.517604,68.611315,111.8748573,60.31916274,3.89606631,16.21169065,696.9719843,"3,063.02",26.6933228,19.2069,0.75707198,"1,204.29",332.5621383,3.47164717,28.6716335,30.41626025,3.91916795,7.44155335,"21,447.71","14,146.42",110.33297,4.72116273,336.12075,52.61676903,7.1812465,32.26439085,"24,196.96",1
18/04/2017,1.0649,9.58346106,116.1220205,1.06878689,19.72583489,0.84707473,1.41839356,9.11809976,1.40859788,1.51824922,14.21779937,1.48963537,36.62244345,7.43853948,3.99369447,4.24336027,8.27815988,7.33167677,3.29959265,313.549156,68.75260625,111.676063,59.5928689,3.93491199,16.18275285,687.39295,"3,036.75",26.6789397,19.1682,0.75554655,"1,215.48",330.5715825,3.46720791,28.56860475,30.3549745,3.91143095,7.45515192,"21,404.49","14,163.17",110.174554,4.696209,325.32695,52.872285,7.166777,32.3825441,"24,221.68",1
19/04/2017,1.07175,9.60609525,116.4885075,1.06966009,19.95062625,0.83577027,1.43625218,9.13109565,1.42472582,1.5226966,14.31402506,1.49766345,36.7503075,7.43773065,4.01943761,4.23078671,8.33183809,7.37648014,3.330999,313.67979,69.16538625,112.3515525,60.14537749,3.92683841,16.380627,695.2978125,"3,044.84",26.7958935,19.2915,0.76040663,"1,222.49",334.0483988,3.47997225,28.76041125,30.57166875,3.93659134,7.43446181,"21,542.18","14,250.52",110.7653625,4.72159463,327.419625,53.2981275,7.2128775,32.61656775,"24,370.52",1
20/04/2017,1.07275,9.61645282,116.822475,1.06969266,20.24869262,0.83733365,1.44542335,9.20666232,1.42880927,1.52379261,14.22868781,1.49889994,36.85969,7.43898487,4.02313432,4.25415104,8.34068489,7.38261186,3.3791625,313.32882,69.33719625,112.4242,60.64148475,3.93345242,16.50425875,695.1956375,"3,078.58",26.88472413,19.416775,0.76111612,"1,222.34",335.3041038,3.48321925,28.70142625,30.51437375,3.94021075,7.44885417,"21,562.28","14,296.00",110.92235,4.72063638,327.7787625,53.44976875,7.2196075,32.63198225,"24,383.61",1
21/04/2017,1.0715,9.63224925,117.1310225,1.07032135,20.13450293,0.8363906,1.44298905,9.23386555,1.42203052,1.5296217,14.1152981,1.4968855,36.83817,7.4377101,4.01850003,4.26440927,8.33166255,7.37347368,3.37361775,313.41375,69.2028275,112.2932,60.17490425,3.8957597,16.49092075,696.164265,"3,053.78",26.909651,19.39415,0.76022925,"1,214.44",334.9133975,3.47782113,28.6572675,30.4895325,3.9356195,7.45587203,"21,537.15","14,268.09",110.7931,4.71192125,327.396825,53.29373125,7.211195,32.48198675,"24,341.80",1
24/04/2017,1.08655,9.60151639,119.7867048,1.08291006,20.22786673,0.84966375,1.46396314,9.28272262,1.43799629,1.54515074,14.10206081,1.51541129,37.355589,7.43613089,4.07505145,4.24868214,8.45026233,7.48187465,3.42073104,311.5899435,70.04444575,113.87044,60.66713896,3.91386176,16.81436125,709.8702788,"3,124.37",26.837785,19.6122275,0.77036395,"1,228.45",338.6667695,3.5225951,29.01631775,30.92864575,3.99073517,7.45411329,"21,839.66","14,472.85",112.2134513,4.77973345,331.9953525,54.11290638,7.35719303,32.8768299,"24,680.98",1
25/04/2017,1.0867,9.63169377,119.6619705,1.08191852,20.37676604,0.84908388,1.47329353,9.29856589,1.43867081,1.55509445,14.15035538,1.51290374,37.339012,7.43824416,4.07545101,4.24280281,8.45642773,7.48296186,3.39968662,311.44822,69.86122625,113.8915935,60.56602913,3.88766925,16.72485635,712.0112735,"3,119.92",26.8349698,19.756206,0.7704703,"1,224.58",338.4472815,3.52596116,28.9551215,30.9329155,3.99155777,7.45612038,"21,842.67","14,433.01",112.201775,4.75811595,331.98685,54.02800725,7.313491,32.7509646,"24,716.99",1
26/04/2017,1.09445,9.58891423,121.8505908,1.08640579,20.69112448,0.85267422,1.48533282,9.36061196,1.45635396,1.58146088,14.32262937,1.52407635,37.66057173,7.44061832,4.10451584,4.22266171,8.51728351,7.54081522,3.44560221,311.8854165,70.38955175,114.588915,61.37265181,3.92705077,16.876419,724.5259,"3,173.03",26.89391985,19.7001,0.77596505,"1,230.22",341.7693738,3.5525847,29.11237,31.05501875,4.01986013,7.46819847,"21,998.45","14,530.47",113.056685,4.76140472,334.354475,54.36680375,7.3656485,32.99219525,"24,841.28",1
27/04/2017,1.0901,9.55843284,121.2790755,1.08323237,20.68050512,0.84697564,1.47654045,9.35567424,1.45599038,1.57654205,14.38752134,1.52134356,37.6400629,7.4399325,4.08825654,4.22768033,8.48299469,7.52408822,3.45828775,312.5698235,69.8699595,114.2370295,61.9340315,3.88478937,16.87747325,724.7039305,"3,193.99",26.8960373,19.6218,0.7728809,"1,231.38",342.1006325,3.542825,28.963957,30.8007755,4.00388279,7.47116387,"21,911.01","14,503.78",112.60733,4.7364845,333.02555,54.363287,7.336373,32.8283615,"24,783.42",1
28/04/2017,1.08675,9.6046965,120.8520338,1.08115324,20.730843,0.84208283,1.48238134,9.3099699,1.45404067,1.58049738,14.46328406,1.51775505,37.58524875,7.43836905,4.07563853,4.2205023,8.45518669,7.49341294,3.45852754,311.94072,69.8019525,113.8424963,61.957791,3.87339435,16.74138375,720.51525,"3,195.86",27.01334475,19.6158375,0.77104912,"1,235.92",341.7720075,3.52650375,28.84777875,30.55397625,3.99163275,7.48450159,"21,843.68","14,483.66",112.1526,4.72573238,331.784775,54.47388712,7.3138275,32.85788625,"24,704.54",1
1/05/2017,1.08885,9.6450333,121.6517663,1.08471237,20.51524062,0.84328532,1.48867572,9.34494624,1.45451509,1.58759204,14.56592755,1.52172232,37.67421,7.43793435,4.0835686,4.22675237,8.46831311,7.51458939,3.45443107,313.2294795,70.0021665,114.0298163,61.9577427,3.86862961,16.75576823,726.3173925,"3,203.04",26.829264,19.729962,0.77281129,"1,239.02",342.5903198,3.5395247,28.90352325,30.61301775,3.99929161,7.45018391,"21,885.89","14,513.28",112.4509838,4.72669785,348.432,54.67496948,7.3279605,32.89470293,"24,764.26",1
2/05/2017,1.0914,9.65583408,122.29137,1.08676155,20.42451417,0.84634175,1.4924895,9.39116958,1.44930615,1.57933579,14.58230454,1.52190273,37.702413,7.43685417,4.09307742,4.22300859,8.4905463,7.52613069,3.46514043,312.216798,70.089708,114.362349,62.09132853,3.87627081,16.791189,726.2808612,"3,210.35",26.8604454,19.69977,0.7743483,"1,233.23",344.047479,3.5405016,28.971213,30.695625,4.00876677,7.465176,"21,937.14","14,524.90",112.46877,4.7235792,349.248,54.6092904,7.345122,32.7490941,"24,829.35",1
3/05/2017,1.09245,9.6266694,122.5237298,1.08327342,20.51703034,0.84705746,1.50042545,9.39179265,1.45796076,1.57458922,14.5842075,1.5228753,37.61851575,7.43805507,4.09696061,4.20112572,8.49997109,7.52681663,3.44312929,312.1894365,70.0806675,114.4341375,62.20683413,3.85345351,16.69809825,729.5927325,"3,212.92",26.90868218,19.773345,0.77536639,"1,233.27",344.3675513,3.539538,29.037321,30.72515625,4.01251423,7.45597125,"21,958.25","14,526.31",112.5769725,4.71337553,349.584,54.62304623,7.38703765,32.80244993,"24,845.04",1
